,Open,High,Low,Close,Volume,8_EMA,200_SMA
2007-06-07,62.64,62.9,61.99,62.0,14245500,62.97442171714341,64.72054999999999
2007-06-08,62.05,62.35,61.46,62.13,13943800,62.786772446667094,64.70985
2007-06-11,62.35,62.89,62.15,62.27,9082200,62.671934125185516,64.7004
2007-06-12,62.25,62.41,61.76,61.83,11908200,62.48483765292207,64.69
2007-06-13,61.87,62.26,61.32,62.18,14814400,62.41709595227272,64.67779999999999
2007-06-14,62.19,62.61,62.18,62.45,9093400,62.42440796287878,64.6667
2007-06-15,62.9,63.12,62.57,62.77,16817100,62.501206193350164,64.65765
2007-06-18,62.85,62.9,62.23,62.33,8489300,62.463160372605685,64.6463
2007-06-19,62.34,62.67,62.2,62.42,11399300,62.453569178693314,64.6354
2007-06-20,62.52,62.84,61.99,62.04,11311700,62.36166491676146,64.6223
2007-06-21,61.91,62.34,61.79,62.11,10370700,62.30573937970336,64.60925
2007-06-22,61.85,61.98,60.73,60.73,22060300,61.955575073102615,64.59135
2007-06-25,61.0,61.51,60.97,61.11,12967700,61.76766950130203,64.57730000000001
2007-06-26,61.36,61.96,61.32,61.65,13908200,61.74152072323491,64.56824999999999
2007-06-27,61.15,61.53,61.07,61.45,14158300,61.676738340293824,64.55755
2007-06-28,61.5,61.84,61.2,61.5,9515800,61.63746315356186,64.54485000000001
2007-06-29,61.58,61.94,61.21,61.62,12025100,61.633582452770334,64.5338
2007-07-02,61.94,62.0,61.38,61.85,8090400,61.68167524104359,64.524
2007-07-03,62.0,62.28,61.88,61.95,4716100,61.741302965256125,64.5151
2007-07-05,62.1,62.42,61.87,62.28,8299700,61.86101341742143,64.50755
2007-07-06,62.1,62.4,62.0,62.13,7558900,61.920788213550004,64.4974
2007-07-09,62.36,63.33,61.99,62.72,18794500,62.09839083276111,64.4901
2007-07-10,62.72,62.85,62.12,62.2,14338300,62.12097064770309,64.48015000000001
2007-07-11,62.2,62.99,62.15,62.86,11145900,62.28519939265796,64.4733
2007-07-12,63.05,63.41,62.62,63.36,11042400,62.5240439720673,64.4703
2007-07-13,63.47,63.6,63.01,63.43,8999400,62.725367533830116,64.4665
2007-07-16,63.37,63.88,63.28,63.8,13368200,62.96417474853453,64.46215000000001
2007-07-17,62.88,63.52,62.28,62.74,27568400,62.91435813774908,64.45174999999999
2007-07-18,62.51,62.9,62.02,62.2,16892500,62.75561188491596,64.43825
2007-07-19,62.35,62.7,62.06,62.39,12653800,62.67436479937908,64.4255
2007-07-20,62.39,62.5,61.72,61.79,13773900,62.477839288405946,64.409
2007-07-23,61.89,62.33,61.85,62.0,9439400,62.37165277987129,64.39150000000001
2007-07-24,61.57,62.13,61.42,61.47,10753800,62.17128549545545,64.36970000000001
2007-07-25,61.48,61.99,61.188,61.53,10622200,62.02877760757646,64.3518
2007-07-26,61.03,61.52,60.75,60.96,23319000,61.791271472559465,64.3313
2007-07-27,60.75,61.14,59.72,59.77,23503600,61.34210003421292,64.3058
2007-07-30,59.93,60.44,59.77,60.07,13604100,61.059411137721156,64.28135
2007-07-31,61.35,61.78,60.5,60.5,21874200,60.9350975515609,64.25835000000001
2007-08-01,60.51,61.4,60.45,60.96,17638800,60.940631428991814,64.23895
2007-08-02,60.8,61.48,60.75,61.03,17094800,60.960491111438074,64.2212
2007-08-03,61.5,61.5,60.41,60.55,12984400,60.869270864451835,64.19930000000001
2007-08-06,60.31,62.36,60.31,62.3,14768000,61.187210672351426,64.1804
2007-08-07,61.75,62.4,61.55,62.08,18086400,61.38560830071778,64.15005000000001
2007-08-08,61.99,62.49,61.2,62.49,15477600,61.63102867833605,64.1223
2007-08-09,62.0,62.6,60.83,60.83,20821000,61.453022305372485,64.08335
2007-08-10,60.7,61.42,60.5,61.15,15651600,61.38568401528971,64.04360000000001
2007-08-13,61.32,61.87,61.13,61.45,11132700,61.39997645633644,64.0071
2007-08-14,61.51,61.94,61.11,61.13,18623200,61.33998168826167,63.96860000000001
2007-08-15,61.08,61.75,60.78,61.3,13757600,61.33109686864797,63.931000000000004
2007-08-16,60.8,61.93,60.73,61.63,24001900,61.3975197867262,63.898300000000006
2007-08-17,62.49,62.98,61.35,62.02,18327900,61.535848723009266,63.8699
2007-08-20,61.84,62.1,61.54,61.83,12981800,61.60121567345165,63.84205
2007-08-21,61.57,61.91,61.5,61.67,12477700,61.61650107935128,63.814499999999995
2007-08-22,61.7,62.1,61.62,62.01,12141600,61.70394528393989,63.78505
2007-08-23,62.15,62.37,61.97,62.11,8809400,61.79417966528658,63.75655
2007-08-24,61.76,61.98,61.35,61.88,9166300,61.81325085077845,63.72385
2007-08-27,61.66,61.85,61.51,61.6,10458800,61.765861772827684,63.6883
2007-08-28,61.6,61.68,61.23,61.25,14789300,61.65122582331042,63.6546
2007-08-29,61.35,61.99,61.26,61.86,10176700,61.697620084796995,63.63315000000001
2007-08-30,61.35,61.91,61.35,61.6,8354000,61.675926732619885,63.609700000000004
2007-08-31,61.98,62.07,61.65,61.79,13355800,61.70127634759324,63.58895
2007-09-04,61.63,62.05,61.6,61.98,9167600,61.76321493701697,63.56605
2007-09-05,61.85,61.97,61.45,61.65,11283800,61.73805606212431,63.54160000000001
2007-09-06,61.7,61.9,61.61,61.66,7724400,61.720710270541126,63.517250000000004
2007-09-07,61.51,62.03,61.26,61.68,13553000,61.711663543754206,63.48945
2007-09-10,61.85,61.98,61.57,61.84,10176500,61.740182756253276,63.4636
2007-09-11,61.98,62.14,61.72,62.05,9942900,61.809031032641435,63.44085
2007-09-12,62.0,62.67,61.95,62.51,11635100,61.96480191427667,63.41955
2007-09-13,62.68,63.27,62.57,63.11,13499000,62.21929037777074,63.40585
2007-09-14,62.99,63.32,62.87,63.2,9369200,62.43722584937724,63.3936
2007-09-17,63.02,63.33,62.7,62.94,11085700,62.54895343840452,63.37845
2007-09-18,62.97,63.95,62.94,63.83,12653400,62.8336304520924,63.366600000000005
2007-09-19,63.76,64.775,63.65,64.49,17955900,63.20171257384964,63.3595
2007-09-20,64.5,65.0,64.18,64.79,12079500,63.554665335216384,63.3536
2007-09-21,64.9,65.56,64.79,65.12,17638200,63.90251748294608,63.3478
2007-09-24,64.98,65.55,64.75,65.2,12256700,64.19084693118029,63.34295
2007-09-25,64.8,65.34,64.75,64.97,10084900,64.36399205758467,63.337650000000004
2007-09-26,65.02,65.6342,64.86,65.39,12518700,64.59199382256585,63.334300000000006
2007-09-27,65.38,65.75,65.35,65.54,9074100,64.80266186199566,63.33225
2007-09-28,65.55,65.75,65.34,65.7,8857800,65.00207033710774,63.332249999999995
2007-10-01,65.66,66.2,65.66,66.14,12568700,65.25494359552825,63.33505
2007-10-02,66.16,66.34,65.88,66.05,9839400,65.43162279652196,63.33795
2007-10-03,65.87,66.8,65.82,66.1,9377800,65.58015106396152,63.3372
2007-10-04,66.1,66.35,66.0,66.11,8741800,65.69789527197007,63.336299999999994
2007-10-05,66.3,66.4,66.2,66.25,9407400,65.82058521153228,63.33455
2007-10-08,66.25,66.38,65.95,66.02,5678900,65.86489960896955,63.33025
2007-10-09,66.1,66.27,65.94,66.25,7639500,65.95047747364299,63.32935
2007-10-10,66.27,66.3,65.67,65.83,8523900,65.92370470172233,63.32849999999999
2007-10-11,65.98,66.23,65.83,65.95,10369200,65.92954810133959,63.33
2007-10-12,66.17,66.24,65.81,65.94,7025800,65.93187074548635,63.331500000000005
2007-10-15,65.95,66.16,65.41,65.65,9198100,65.86923280204493,63.3297
2007-10-16,65.77,66.0,64.61,65.07,14314900,65.69162551270162,63.32295
2007-10-17,65.55,65.58,64.72,64.85,10198300,65.50459762099015,63.3171
2007-10-18,65.24,65.32,64.69,64.9,13529500,65.37024259410346,63.3096
2007-10-19,64.58,65.0,64.16,64.23,15297000,65.11685535096936,63.2946
2007-10-22,64.3,64.39,63.55,64.34,11153100,64.94422082853173,63.283199999999994
2007-10-23,64.4,64.6,63.96,64.55,7727900,64.85661619996912,63.2734
2007-10-24,64.33,64.52,63.73,64.44,11114300,64.76403482219821,63.26429999999999
2007-10-25,64.42,64.45,63.73,63.95,10605500,64.58313819504305,63.253299999999996
2007-10-26,64.18,64.6,63.82,64.3,9531300,64.52021859614459,63.24115
2007-10-29,64.45,65.46,64.3,64.98,12797700,64.6223922414458,63.23285
2007-10-30,64.8,65.27,64.75,64.82,7698400,64.66630507668006,63.224250000000005
2007-10-31,64.83,65.25,64.6,65.17,10547400,64.77823728186227,63.21575000000001
2007-11-01,64.8,65.38,64.52,64.66,11156800,64.75196233033732,63.200500000000005
2007-11-02,64.73,65.0,64.36,64.78,9896700,64.7581929235957,63.185599999999994
2007-11-05,64.01,64.86,64.01,64.49,10137400,64.69859449612999,63.172149999999995
2007-11-06,64.49,64.89,64.15,64.61,7820100,64.67890683032333,63.162699999999994
2007-11-07,64.1,64.53,63.73,63.91,10751600,64.50803864580703,63.147200000000005
2007-11-08,63.97,64.89,63.95,64.59,16433400,64.52625228007214,63.13675
2007-11-09,63.85,65.75,63.85,65.16,16168600,64.66708510672278,63.132200000000005
2007-11-12,65.0,66.95,64.98,66.31,17582900,65.03217730522883,63.132999999999996
2007-11-13,66.73,67.35,66.53,67.31,16501000,65.53836012628909,63.1376
2007-11-14,67.2,67.3,66.75,66.89,12128500,65.8387245426693,63.13805
2007-11-15,66.76,67.3,66.54,66.88,11491600,66.07011908874279,63.13740000000001
2007-11-16,67.2,67.78,66.58,67.75,15135600,66.44342595791106,63.14325000000001
2007-11-19,67.46,68.01,67.44,67.59,19230900,66.69822018948638,63.149699999999996
2007-11-20,67.83,67.95,67.2,67.64,15463500,66.90750459182274,63.1579
2007-11-21,67.36,67.65,66.94,67.14,14971600,66.95917023808435,63.1646
2007-11-23,67.4,67.4,66.17,66.88,5964700,66.94157685184338,63.1702
2007-11-26,66.59,68.08,66.39,67.37,15977400,67.03678199587819,63.17905
2007-11-27,67.45,67.88,67.23,67.73,15183000,67.19083044123859,63.1904
2007-11-28,67.89,68.48,67.06,68.35,15187400,67.4484236765189,63.20525
2007-11-29,68.0,68.66,67.56,68.4,11035900,67.65988508173692,63.21799999999999
2007-11-30,68.54,68.75,67.2,67.74,16655400,67.67768839690649,63.22774999999999
2007-12-03,67.47,68.08,67.3,67.71,9768100,67.68486875314949,63.23875
2007-12-04,67.44,68.21,67.4,67.94,8107400,67.74156458578294,63.25115000000001
2007-12-05,68.09,68.25,67.45,68.21,9752700,67.84566134449784,63.2672
2007-12-06,68.19,68.37,67.75,68.3,7604500,67.94662549016499,63.284800000000004
2007-12-07,68.3,68.5,67.58,67.68,12058400,67.88737538123944,63.30245
2007-12-10,67.625,68.0,67.45,67.79,8315100,67.86573640763068,63.3199
2007-12-11,67.79,67.97,67.48,67.55,10231500,67.79557276149053,63.3424
2007-12-12,68.0,68.4,67.02,67.7,19269400,67.7743343700482,63.36625
2007-12-13,67.5,68.0,67.42,67.87,7775900,67.79559339892637,63.39335
2007-12-14,67.58,67.93,67.39,67.59,9492100,67.74990597694273,63.421549999999996
2007-12-17,67.55,67.76,67.21,67.55,12357700,67.70548242651101,63.45015
2007-12-18,67.8,67.9,67.18,67.71,12275400,67.70648633173079,63.480199999999996
2007-12-19,67.59,67.75,67.21,67.32,8853900,67.62060048023505,63.5075
2007-12-20,67.66,67.68,67.23,67.33,11029400,67.55602259573837,63.53554999999999
2007-12-21,67.42,68.19,67.35,68.03,19689500,67.6613509077965,63.565
2007-12-24,67.61,68.3,67.59,67.87,2772000,67.70771737273061,63.5954
2007-12-26,67.98,67.99,67.362,67.56,6399800,67.6748912899016,63.62935
2007-12-27,67.45,67.98,67.01,67.33,7623400,67.59824878103457,63.66245
2007-12-28,67.6,67.93,67.03,67.38,5279200,67.54974905191578,63.6967
2007-12-31,67.29,67.33,66.55,66.7,8515000,67.36091592926783,63.727650000000004
2008-01-02,66.56,67.0,65.72,65.91,11970500,67.03849016720831,63.75355
2008-01-03,65.4,66.4,65.36,65.93,9277600,66.7921590189398,63.77785
2008-01-04,65.72,66.4,65.72,65.84,12714800,66.58056812584206,63.80095
2008-01-07,66.01,67.21,65.75,66.86,12352700,66.64266409787716,63.83095
2008-01-08,66.75,67.75,66.6,66.94,13478500,66.70873874279334,63.863099999999996
2008-01-09,67.3,68.29,66.99,67.8,19489900,66.95124124439482,63.90085
2008-01-10,67.43,68.23,67.35,67.91,13043400,67.16429874564042,63.940250000000006
2008-01-11,67.45,68.03,67.34,67.88,15541800,67.32334346883144,63.97965
2008-01-14,67.89,68.29,67.31,67.95,11661600,67.46260047575778,64.0177
2008-01-15,67.47,68.17,67.45,67.76,11545300,67.52868925892273,64.0552
2008-01-16,67.33,68.85,67.33,68.31,18310300,67.70231386805101,64.09625
2008-01-17,68.37,68.56,67.58,67.83,18336600,67.73068856403967,64.1322
2008-01-18,67.95,68.16,66.01,66.29,22716600,67.41053554980863,64.15719999999999
2008-01-22,65.31,66.75,64.5,65.27,29488900,66.93486098318449,64.1758
2008-01-23,65.24,65.57,62.13,64.2,22843600,66.32711409803238,64.18865
2008-01-24,64.33,64.54,63.34,63.51,18084400,65.70108874291408,64.19785
2008-01-25,63.54,63.99,62.34,62.46,23938400,64.98084680004429,64.2007
2008-01-28,62.57,63.13,62.5,63.07,10182000,64.55621417781222,64.20644999999999
2008-01-29,63.36,63.39,62.83,62.97,10074000,64.20372213829839,64.20955
2008-01-30,62.76,63.0,62.0,62.1799,13653300,63.75398388534319,64.2053495
2008-01-31,61.95,63.39,61.72,63.14,21274200,63.61754302193359,64.1982995
2008-02-01,63.31,64.09,62.75,63.36,11780400,63.56031123928168,64.1929495
2008-02-04,63.36,63.71,63.0,63.47,7976200,63.54024207499686,64.18559950000001
2008-02-05,63.26,63.75,62.8,62.87,11320400,63.39129939166423,64.1743495
2008-02-06,63.2,63.37,62.78,63.05,9556900,63.31545508240551,64.16584950000001
2008-02-07,62.81,63.18,62.5,62.81,13693300,63.20313173075984,64.1574495
2008-02-08,62.56,63.19,61.94,62.03,13338800,62.94243579059099,64.1441995
2008-02-11,62.0,62.14,61.36,61.88,11133400,62.70633894823744,64.1323995
2008-02-12,62.11,63.15,62.01,62.97,11421300,62.76493029307356,64.12639949999999
2008-02-13,62.82,63.75,62.59,63.41,11190600,62.90827911683499,64.1223495
2008-02-14,63.57,63.63,62.62,62.79,10864100,62.881994868649436,64.1134995
2008-02-15,62.9,63.1,62.45,62.9,11916000,62.88599600894956,64.1055995
2008-02-19,63.37,63.83,63.05,63.66,10392600,63.057996895849655,64.1022995
2008-02-20,63.5475,63.71,63.11,63.23,13772900,63.09621980788307,64.09604949999999
2008-02-21,63.35,63.57,62.75,62.98,11085000,63.070393183909054,64.08964950000001
2008-02-22,62.77,63.28,62.5,63.18,10142300,63.094750254151485,64.08704949999999
2008-02-25,63.34,63.94,63.21,63.85,9979000,63.26258353100671,64.0857495
2008-02-26,63.68,64.07,63.4,63.72,9219200,63.36423163522744,64.09184950000001
2008-02-27,63.5,63.85,62.96,63.04,9569700,63.29218016073246,64.0956995
2008-02-28,63.1,63.49,62.5,62.71,8545200,63.1628067916808,64.0961995
2008-02-29,62.46,62.75,61.88,61.96,12028300,62.89551639352951,64.0968995
2008-03-03,62.14,62.3,61.62,62.23,8841200,62.74762386163406,64.0927995
2008-03-04,62.08,62.8,62.01,62.64,14347700,62.723707447937606,64.0922995
2008-03-05,62.75,63.28,62.64,63.13,13654600,62.81399468172925,64.0908495
2008-03-06,63.09,63.3,62.51,62.63,12137700,62.773106974678306,64.0863995
2008-03-07,62.32,62.42,61.4,61.51,14935800,62.492416535860905,64.0760495
2008-03-10,61.7,61.74,61.17,61.33,14229400,62.234101750114036,64.0636495
2008-03-11,62.03,62.53,61.49,62.44,13635600,62.27985691675536,64.0584495
2008-03-12,62.9,63.13,62.14,62.55,13132300,62.33988871303195,64.0552495
2008-03-13,62.11,63.44,61.66,62.81,15810500,62.44435788791374,64.0540495
2008-03-14,62.9,63.37,62.25,62.65,20835000,62.49005613504402,64.0511995
2008-03-17,61.64,64.29,61.64,64.04,21927300,62.83448810503424,64.05504950000001
2008-03-18,64.65,65.31,64.43,65.31,15062200,63.384601859471076,64.0645495
2008-03-19,65.72,65.81,64.84,64.88,6764300,63.71691255736639,64.0709495
2008-03-20,65.25,65.46,64.89,65.38,10353600,64.08648754461831,64.0812995
2008-03-24,65.38,65.54,64.64,64.89,9887900,64.26504586803647,64.0912495
2008-03-25,64.92,65.14,64.35,64.55,9511900,64.3283690084728,64.1039995
2008-03-26,64.47,64.85,64.21,64.7,11354700,64.41095367325663,64.1168495
2008-03-27,64.85,65.25,64.52,64.62,10772200,64.45740841253293,64.1285995
2008-03-28,64.84,65.0,64.06,64.18,8755200,64.39576209863672,64.1403495
2008-03-31,64.29,65.01,63.72,64.87,13668500,64.50114829893968,64.1537995
2008-04-01,65.0,65.92,64.51,65.87,11204700,64.80533756584198,64.1708995
2008-04-02,65.6,65.97,65.15,65.31,9791500,64.91748477343265,64.1835995
2008-04-03,64.8,65.58,64.8,65.27,7651200,64.99582149044761,64.1982995
2008-04-04,65.24,65.95,65.03,65.73,8079600,65.15897227034814,64.2148495
2008-04-07,65.78,66.24,65.5,66.14,8901900,65.376978432493,64.2353495
2008-04-08,65.98,66.61,65.75,66.32,8861100,65.5865387808279,64.2563995
2008-04-09,66.39,66.5,65.94,66.29,8589900,65.74286349619948,64.2841995
2008-04-10,66.26,66.57,66.15,66.33,8272100,65.87333827482182,64.3102995
2008-04-11,66.59,66.75,65.94,66.0,9234800,65.90148532486141,64.3320495
2008-04-14,65.92,66.42,65.74,65.74,10326800,65.86559969711443,64.3534995
2008-04-15,65.63,66.02,64.99,65.65,17362000,65.81768865331122,64.37424949999999
2008-04-16,65.79,65.91,65.13,65.7,12617900,65.79153561924207,64.3946495
2008-04-17,65.64,66.0,65.55,65.76,8841500,65.78452770385495,64.41419950000001
2008-04-18,66.5,66.8,65.94,66.51,10741100,65.94574376966496,64.4369995
2008-04-21,66.25,66.565,66.05,66.32,8975600,66.02891182085052,64.4571995
2008-04-22,66.06,67.16,65.79,66.99,13185600,66.24248697177264,64.4814995
2008-04-23,67.12,67.49,66.75,67.26,10643000,66.46860097804539,64.5041995
2008-04-24,67.21,67.74,67.02,67.37,9613100,66.66891187181308,64.53004949999999
2008-04-25,67.57,67.7,66.94,67.31,9182200,66.81137590029907,64.5522995
2008-04-28,67.3,67.67,67.17,67.32,9071600,66.92440347801039,64.57209950000001
2008-04-29,67.25,67.49,67.13,67.19,7706800,66.98342492734142,64.59089949999999
2008-04-30,67.45,67.67,66.92,67.09,13098400,67.0071082768211,64.6073495
2008-05-01,67.13,67.88,66.95,67.81,13165100,67.18552865974975,64.6326995
2008-05-02,67.51,68.32,67.51,68.26,12562300,67.42430006869425,64.66299950000001
2008-05-05,68.04,68.32,67.71,67.9,10550400,67.53001116453997,64.6905495
2008-05-06,67.7,67.98,67.31,67.58,9487600,67.5411197946422,64.7194995
2008-05-07,67.48,67.68,66.79,66.91,12628400,67.40087095138837,64.7440495
2008-05-08,67.03,67.16,66.7,66.9,9444500,67.2895662955243,64.77119950000001
2008-05-09,66.52,66.97,66.35,66.55,8758400,67.12521822985222,64.79629949999999
2008-05-12,66.59,66.89,66.3,66.71,7707900,67.03294751210728,64.8250495
2008-05-13,66.75,67.0,66.3,66.41,9532400,66.89451473163899,64.8582495
2008-05-14,66.58,67.11,66.41,66.81,9022000,66.87573368016366,64.8919495
2008-05-15,66.85,66.99,66.34,66.68,8407900,66.83223730679396,64.9228495
2008-05-16,66.91,66.91,66.3,66.68,9764900,66.79840679417308,64.9514495
2008-05-19,66.6,66.79,66.26,66.63,8748300,66.76098306213461,64.9794495
2008-05-20,66.44,66.94,66.04,66.15,12612400,66.62520904832692,65.0074495
2008-05-21,66.39,66.7,65.58,65.73,11216800,66.42627370425427,65.02459950000001
2008-05-22,65.69,65.75,65.21,65.41,9882700,66.20043510330888,65.0412495
2008-05-23,65.33,65.49,64.86,64.92,9073500,65.91589396924024,65.05339950000001
2008-05-27,64.82,65.33,64.81,65.15,8358200,65.74569530940909,65.0749995
2008-05-28,65.19,65.31,64.64,64.88,14779300,65.55331857398484,65.0936495
2008-05-29,64.73,66.65,64.54,66.42,13264000,65.74591444643265,65.1184995
2008-05-30,66.49,67.03,66.36,66.74,10995000,65.96682234722539,65.1465495
2008-06-02,66.55,67.0,66.15,66.51,9630900,66.08752849228641,65.17259949999999
2008-06-03,66.61,67.04,66.44,66.76,11363000,66.23696660511165,65.19824949999999
2008-06-04,66.7,66.94,66.27,66.55,8962800,66.30652958175351,65.2208995
2008-06-05,66.66,67.1,66.5,66.96,8679800,66.45174523025273,65.2465495
2008-06-06,66.58,66.76,65.68,65.76,14267200,66.29802406797434,65.2669995
2008-06-09,65.88,66.2,65.31,65.63,8695900,66.14957427509115,65.2850995
2008-06-10,65.21,65.92,65.21,65.62,10170100,66.03189110284868,65.3026495
2008-06-11,65.51,65.85,65.11,65.2,10392400,65.84702641332674,65.31924950000001
2008-06-12,65.39,65.83,65.16,65.69,9743400,65.81213165480969,65.3396995
2008-06-13,65.78,66.37,65.74,66.27,8938300,65.91388017596309,65.3647995
2008-06-16,65.96,66.16,65.5,65.84,7984700,65.8974623590824,65.3846995
2008-06-17,66.04,66.25,65.5,65.59,7304000,65.82913739039742,65.40464949999999
2008-06-18,65.28,65.97,64.2,64.44,12845600,65.52044019253132,65.4178995
2008-06-19,64.31,64.98,64.14,64.62,9089600,65.3203423719688,65.4310995
2008-06-20,64.08,64.62,63.88,64.06,16435000,65.04026628930907,65.4431495
2008-06-23,64.2,64.46,63.95,64.29,8689900,64.87354044724039,65.4562995
2008-06-24,64.1,64.84,64.1,64.72,10692800,64.83942034785363,65.4714995
2008-06-25,64.83,65.68,64.72,65.28,10391100,64.9373269372195,65.4886995
2008-06-26,64.68,65.35,64.26,64.26,12412700,64.7868098400596,65.4997495
2008-06-27,64.2,64.71,63.4,63.57,19081600,64.51640765337969,65.5050495
2008-06-30,63.54,64.61,63.1,64.34,12516900,64.47720595262865,65.5111995
2008-07-01,63.75,64.98,63.74,64.69,16637300,64.52449351871117,65.5186495
2008-07-02,64.94,65.11,64.5,64.64,10708000,64.55016162566424,65.5271495
2008-07-03,64.35,65.36,64.25,65.12,7714900,64.67679237551664,65.5335995
2008-07-07,65.1,65.94,64.87,65.25,14506700,64.80417184762406,65.5373995
2008-07-08,65.15,66.28,65.15,66.21,15476900,65.1165781037076,65.5444995
2008-07-09,66.15,67.0,66.02,66.18,13940700,65.35289408066147,65.5497995
2008-07-10,66.06,67.2,66.06,66.94,17399900,65.70558428495892,65.55849950000001
2008-07-11,66.31,66.73,66.0,66.26,16631500,65.82878777719027,65.5649495
2008-07-14,66.31,66.94,66.09,66.41,11114700,65.95794604892576,65.57004950000001
2008-07-15,67.1,67.98,66.79,67.7,24203400,66.34506914916449,65.5808495
2008-07-16,67.77,68.81,67.5,68.19,18883600,66.75505378268349,65.5932995
2008-07-17,68.44,68.45,67.0,67.83,14217400,66.99393071986493,65.6017495
2008-07-18,67.75,68.22,67.55,67.82,12903500,67.17750167100606,65.61059949999999
2008-07-21,67.98,67.98,67.0,67.11,11279400,67.16250129967138,65.6156495
2008-07-22,67.02,68.25,67.02,67.99,15551300,67.34638989974441,65.62504949999999
2008-07-23,68.21,68.35,67.62,68.27,10256800,67.5516365886901,65.63514950000001
2008-07-24,68.26,69.25,67.72,68.66,16543100,67.79793956898119,65.64834950000001
2008-07-25,68.88,69.21,68.56,69.03,10504500,68.07173077587426,65.6622495
2008-07-28,68.96,68.99,68.42,68.48,9814300,68.16245727012442,65.6754995
2008-07-29,68.55,69.0,68.3,68.48,13012200,68.23302232120788,65.6881495
2008-07-30,68.7,68.7,67.71,68.08,13523100,68.19901736093946,65.6988495
2008-07-31,67.8,69.05,67.79,68.47,13798400,68.25923572517515,65.7129495
2008-08-01,68.5,68.8,67.93,68.1,9052300,68.22385000846955,65.7280995
2008-08-04,68.18,69.42,67.97,68.98,13694700,68.39188333992077,65.74874949999999
2008-08-05,69.31,70.5,69.13,70.45,20179200,68.84924259771616,65.7764995
2008-08-06,70.35,71.49,70.08,71.07,18729400,69.34274424266812,65.8106995
2008-08-07,70.57,71.1,70.01,70.65,14181000,69.6332455220752,65.8422495
2008-08-08,70.77,71.68,70.38,71.55,12071300,70.05919096161405,65.8772495
2008-08-11,71.43,71.9,71.09,71.66,10231600,70.4149263034776,65.91334950000001
2008-08-12,71.47,71.87,71.29,71.7,8696800,70.70049823603813,65.95209949999999
2008-08-13,71.67,71.84,71.0,71.2,10600600,70.81149862802965,65.9865995
2008-08-14,71.2,71.8,70.64,71.19,9459500,70.89561004402306,66.0176495
2008-08-15,70.82,71.41,70.77,71.33,10790800,70.99214114535127,66.0501995
2008-08-18,71.61,71.61,70.8,71.09,9846300,71.01388755749544,66.0797995
2008-08-19,70.65,71.38,70.65,71.15,9133700,71.0441347669409,66.1122495
2008-08-20,71.18,71.55,70.59,71.08,10278400,71.0521048187318,66.1437495
2008-08-21,70.68,71.54,70.51,71.28,7840100,71.10274819234697,66.1776995
2008-08-22,71.05,71.68,70.82,71.42,7717700,71.17324859404764,66.21174950000001
2008-08-25,71.25,71.35,70.55,70.8,8205000,71.09030446203705,66.2461995
2008-08-26,70.72,71.02,70.25,70.71,6439600,71.00579235936215,66.2767995
2008-08-27,70.72,71.39,70.31,71.21,8399300,71.05117183505945,66.3070495
2008-08-28,71.48,71.69,71.17,71.41,8148200,71.13091142726846,66.3325495
2008-08-29,71.18,71.4,70.42,70.43,10368300,70.97515333231992,66.3481495
2008-09-02,71.09,72.1,70.77,71.73,15122400,71.14289703624883,66.3723495
2008-09-03,71.67,71.9,71.31,71.51,9844000,71.22447547263798,66.3954995
2008-09-04,71.49,71.49,70.4,70.45,13676200,71.05236981205177,66.4089995
2008-09-05,70.39,71.07,70.31,70.67,10746400,70.96739874270693,66.4243995
2008-09-08,71.2,72.38,70.8,72.22,15226500,71.24575457766095,66.4472995
2008-09-09,71.91,72.76,71.34,71.34,19050100,71.2666980048474,66.4682995
2008-09-10,71.65,72.01,71.02,71.23,12611100,71.2585428926591,66.4900495
2008-09-11,70.92,71.55,70.32,71.16,15725800,71.23664447206818,66.5089995
2008-09-12,71.06,71.87,70.3,70.59,15141200,71.09294570049748,66.52329950000001
2008-09-15,69.92,70.89,69.61,69.61,20929700,70.76340221149805,66.5295995
2008-09-16,69.62,70.5,69.5,69.8,23336300,70.54931283116515,66.53659950000001
2008-09-17,69.79,71.0,69.51,69.51,24167100,70.31835442423956,66.5454495
2008-09-18,70.2,70.95,69.2,70.93,29279900,70.45427566329744,66.5615495
2008-09-19,71.85,72.69,69.21,69.99,27446100,70.35110329367578,66.5717995
2008-09-22,69.83,70.71,68.3,68.41,16067900,69.91974700619227,66.5727995
2008-09-23,68.68,69.1,68.06,68.15,13635900,69.5264698937051,66.57204949999999
2008-09-24,68.25,69.0,67.55,68.19,12469600,69.22947658399285,66.5745995
2008-09-25,68.55,69.97,68.46,69.36,14577700,69.25848178755,66.5824495
2008-09-26,68.77,69.75,68.74,69.4,13087200,69.28993027920555,66.5916995
2008-09-29,68.81,69.86,66.9,66.9,25740100,68.75883466160431,66.5876995
2008-09-30,67.5,69.48,67.41,69.28,19623000,68.8746491812478,66.5947495
2008-10-01,69.07,69.07,67.28,67.79,25547700,68.63361602985941,66.5957495
2008-10-02,67.96,68.26,67.65,67.79,30897500,68.44614580100176,66.5969495
2008-10-03,68.0,68.37,66.1,66.16,25416700,67.93811340077914,66.5891995
2008-10-06,65.04,66.04,62.29,64.5,33471600,67.17408820060601,66.57509950000001
2008-10-07,65.11,65.6546,62.1,62.49,24172200,66.13317971158246,66.5508995
